id,course_id,section,semester_id,fac_code
11676,ENG1114,7,27,BZN
11677,BUS1115,1,27,DHU
11678,BUS1115,2,27,DHU
11679,BUS1115,3,27,DHU
11680,ENG1116,1,27,TAZ
11681,ENG1116,2,27,OFAH
11682,ENG1116,3,27,SNH
11683,MGT1113,1,27,MAU
11684,MGT1113,2,27,MAU
11685,MGT1113,3,27,MAU
11686,LAW2113,1,27,RN
11687,LAW2113,2,27,RN
11688,LAW2113,3,27,RN
11689,MKT2123,1,27,TI
11690,MKT2123,2,27,TI
11691,MKT2123,3,27,TI
11692,MKT2123,4,27,MHA
11693,MKT2123,5,27,MHA
11694,MKT2123,6,27,MHA
11695,MIS2111,1,27,KNA
11696,MIS2111,2,27,SMSA
11697,MIS2111,3,27,SMSA
11698,MIS2111,4,27,SMSA
11699,MIS2111,5,27,SMSA
11700,MIS2111,6,27,SMSA
11701,BUS1131,1,27,MMM
11702,BUS1131,2,27,MMM
11703,BUS1131,3,27,MMM
11704,BUS1131,4,27,MMM
11705,BUS1131,5,27,MMM
11706,BUS1131,6,27,MMM
11707,ACT1123,1,27,TP
11708,ACT1123,2,27,TP
11709,ACT1123,3,27,TP
11710,ACT1123,4,27,TP
11711,ACT1123,5,27,RH
11712,ACT1123,6,27,RH
11713,MGT2124,1,27,AFA
11714,MGT2124,2,27,AFA
11715,MGT2124,3,27,AFA
11716,MGT2124,4,27,AFA
11717,MGT2124,5,27,AFA
11718,ACT3112,1,27,DSMH
11719,ACT3112,2,27,JL
11720,ACT3112,3,27,RH
11721,ACT3112,4,27,SWK
11722,ACT3112,5,27,SWK
11723,FIN2122,1,27,LJA
11724,FIN2122,2,27,LJA
11725,FIN2122,3,27,LJA
11726,FIN2122,4,27,LJA
11727,FIN2122,5,27,JF
11728,FIN2121,1,27,AIR
11729,FIN2121,2,27,AIR
11730,FIN2121,3,27,AIR
11731,FIN2121,4,27,AIR
11732,FIN2121,5,27,AIR
11733,BUS1133,1,27,JL
11734,BUS1133,2,27,JL
11735,BUS1133,3,27,JL
11736,BUS1133,4,27,JL
11737,ACT3114,1,27,ASJ
11738,ACT3114,2,27,RH
11739,ACT3114,3,27,RH
11740,ACT3114,4,27,RH
11741,FIN2132,1,27,SMZ
11743,FIN2132,2,27,SMZ
11744,FIN2132,3,27,SMZ
11745,FIN2132,4,27,SMZ
11746,ECO3131,1,27,MS
11747,ECO3131,2,27,MS
11748,ECO3131,3,27,MS
11749,ECO3131,4,27,MS
11750,IS471,1,27,SMHI
11751,IS472,1,27,MKI
11755,MKT3114,1,27,MHA
11756,MKT3114,2,27,MHA
11757,MKT3114,3,27,MHA
11758,MKT3114,4,27,TI
11759,MKT3114,5,27,TI
11760,MKT3114,6,27,TI
11761,ACT3113,1,27,ASNA
11762,ACT3113,2,27,ASNA
11763,ACT3113,3,27,ASNA
11764,ACT3113,4,27,ANZ
11765,ACT3113,5,27,AWB
11766,ACT3113,6,27,AWB
11767,BUS3112,1,27,SRM
11768,BUS3112,2,27,SRM
11769,BUS3112,3,27,SRM
11770,BUS3112,4,27,SRM
11771,BUS3112,5,27,SRM
11772,BUS3112,6,27,SRM
11773,MGT2133,1,27,DZR
11774,MGT2133,2,27,DZR
11775,MGT2133,3,27,MUH
11776,MGT2133,4,27,MUH
11777,MGT2133,5,27,MUH
11778,MGT2133,6,27,JF
11779,FIN3124,1,27,KMT
11780,FIN3124,2,27,KMT
11781,FIN3124,3,27,AAS
11782,FIN3124,4,27,AAS
11783,BUS3122,1,27,GMS
11784,BUS3122,2,27,GMS
11785,BUS3122,3,27,GMS
11786,BUS3122,4,27,GMS
11787,MKT3123,1,27,MHM
11788,MKT3123,2,27,MHM
11789,MKT3123,3,27,MHM
11790,MKT3123,4,27,MHM
11791,MGT3124,1,27,SMB
11792,MGT3124,2,27,AHD
11793,MGT3124,3,27,SMB
11794,MGT3124,4,27,SMB
11795,MGT3134,1,27,SMB
11796,MGT3134,2,27,SMB
11797,MGT3134,3,27,SMB
11798,MGT3134,4,27,SNK
11799,MGT3134,5,27,SNK
11800,MGT3134,6,27,AFA
11801,MGT3134,7,27,AFA
11804,FIN3133,1,27,MHR
11805,BED5231,1,27,MDA
11806,FIN3133,2,27,MHR
11807,FIN3133,3,27,MHR
11808,FIN3133,4,27,MHR
11809,FIN3133,5,27,MHR
11810,FIN3133,6,27,AIR
11811,FIN3133,7,27,AYS
11812,MGT3125,1,27,AAL
11813,BED5236,1,27,MDA
11814,BED5237,1,27,AAK
11815,MGT3125,2,27,AAL
11816,BED5238,1,27,MDA
11817,BED5226,1,27,MDA
11818,MGT3125,3,27,KNA
11819,BED5215,1,27,RNA
11820,MGT3125,4,27,RN
11821,MGT3125,5,27,RN
11822,MGT3125,6,27,RN
11823,MGT3125,7,27,AAL
11824,BED5216,1,27,ABS
11825,BED5221,1,27,ABS
11826,MGT3131,1,27,SAN
11827,BED5228,1,27,AAK
11828,MGT3131,2,27,SAN
11829,MED6211,1,27,AAK
11830,MED6212,1,27,ABS
11831,MGT3131,3,27,SAN
11832,MED6213,1,27,MDA
11833,MGT3131,4,27,SAN
11834,MED614,1,27,AAK
11835,MGT3131,5,27,SAN
11836,MED6221,1,27,RNA
11837,MGT3131,6,27,SAN
11838,MGT3131,7,27,SAN
11839,BED5211,1,27,MDA
11840,MGT4124,1,27,MAU
11841,MGT4128,1,27,AHJ
11842,MGT4127,1,27,SBJ
11843,MGT4126,1,27,RN
11844,MKT4156,1,27,ITA
11845,MKT4155,1,27,AAL
11846,MKT4152,1,27,ASI
11847,MKT4151,1,27,GMS
11848,FIN4140,1,27,JF
11849,FIN4140,2,27,JF
11850,FIN4140,3,27,JF
11851,IS422,1,27,DSI
11852,FIN4139,1,27,MMR
11853,IS438,1,27,ARAI
11854,FIN4139,2,27,MMR
11855,FIN4139,3,27,MMR
11856,FIN4142,1,27,KMT
11857,FIN4142,2,27,KMT
11858,FIN4142,3,27,KMT
11859,FIN4133,1,27,SWK
11860,FIN4133,2,27,SWK
11861,FIN4133,3,27,DWM
11862,MGT4117,1,27,SMB
11863,CS1215,1,27,MMK
11864,MGT4116,1,27,MUH
11865,CS1215,2,27,MMK
11866,MGT4125,1,27,SMS
11867,MGT4113,1,27,AHJ
11868,LLBH1211,1,27,TK
11869,LLBH1211,2,27,TK
11871,LLBH1211,3,27,MMH
11872,LLBH1211,4,27,MMH
11873,LLBH1212,1,27,NSH
11874,LLBH1212,2,27,ER
11875,LLBH1212,3,27,SRF
11876,LLBH1213,1,27,TK
11877,LLBH1213,2,27,SRA
11878,LLBH1213,3,27,SRA
11879,IS431,1,27,MSAM
11880,LLBH1221,1,27,SRF
11881,LLBH1221,2,27,SRF
11882,IS432,1,27,DF
11883,IS439,1,27,DSI
11884,IS314,1,27,DHI
11885,IS421,1,27,MSAM
11886,IS331,1,27,MHAA
11887,LLBP1101,1,27,SI
11888,LLBP1103,1,27,TK
11889,LLBP1104,1,27,MMH
11890,LLBP1311,1,27,NSH
11891,LLBP2410,1,27,TS
11892,LLBP2411,1,27,SAA
11893,LLBP2412,1,27,AU
11894,IS111,1,27,JBM
11895,LLBP2414,1,27,ER
11896,IS112,1,27,MHAA
11897,LLBP2415,1,27,BK
11898,IS113,1,27,MKI
11899,IS122,1,27,DFI
11900,LLBP2423,1,27,SAM
11901,IS124,1,27,SMHI
11902,LLBH1222,1,27,DMAK
11903,IS131,1,27,KAI
11904,LLBH1222,2,27,DMAK
11905,IS132,1,27,MKI
11906,LLBH1222,3,27,DMAK
11907,ECO116,1,27,MNI
11908,IS221,1,27,DSA
11909,CELP1,1,27,HBB
11910,LLBP2416,1,27,TK
11911,IS222,1,27,NRI
11912,LLBP2417,1,27,SRF
11913,IS223,1,27,SMHI
11914,GED211,1,27,MAQ
11915,CELP1,2,27,EA
11916,LLBP2424,1,27,SRF
11917,CELP1,3,27,JB
11918,CELP1,4,27,FYS
11919,CELP2,1,27,TBD11
11920,CELP2,2,27,TBD11
11921,CELP2,3,27,TBD11
11923,CELP2,4,27,TBD11
11924,LLBH1223,1,27,IM
11925,IS311,1,27,MRH
11926,IS312,1,27,MNI
11927,ECO332,1,27,AWI
11928,LLBH1223,2,27,TK
11929,LLBH1225,1,27,IM
11930,LLBH1225,2,27,IM
11931,LLBH1225,3,27,SI
11932,LLBH1225,4,27,SI
11933,LLBP1312,1,27,AI
11934,LLBH1231,1,27,TS
11935,LLBH1231,2,27,TS
11936,IS431,2,27,MSAM
11937,LLBH1232,1,27,UM
11938,LLBH1232,2,27,UM
11939,LLBH1232,3,27,UM
11940,MKT4158,1,27,MHA
11941,MKT4154,1,27,MMM
11942,MKT4164,1,27,ITA
11943,LLMF3211,1,27,AZ
11944,MKT4153,1,27,DZR
11945,LLBH1235,1,27,AZ
11946,FIN4196,1,27,JF
11947,LLBH1235,2,27,MMH
11948,IS432,2,27,DF
11949,LLMF3212,1,27,MZHN
11950,LLBH1235,3,27,MMH
11951,IS439,2,27,DSI
11952,FIN4196,2,27,JF
11953,IS431,3,27,MSAM
11954,IS432,3,27,DF
11955,FIN4141,1,27,HMH
11956,IS439,3,27,DSI
11957,LLMF3213,1,27,MAZI
11958,IS431,4,27,MSAM
11959,FIN4141,2,27,HMH
11960,IS432,4,27,DF
11961,LLMF3221,1,27,HF
11962,LLBH1236,1,27,MHMH
11963,ACT4131,1,27,MMR
11964,IS439,4,27,DSI
11965,LLBH1236,2,27,MHMH
11966,LLMF3222,1,27,KA
11967,ACT4131,2,27,MMR
11968,LLMF3223,1,27,KGM
11969,FIN4132,1,27,MHR
11970,LLMF3231,1,27,MAHN
11971,BUS1111,1,27,AHD
11972,IS421,2,27,MSAM
11973,LLBH2213,1,27,AI
11975,IS422,2,27,DSI
11976,LLBH2213,2,27,AI
11977,BUS1111,2,27,AHD
11978,IS438,2,27,ARAI
11979,LLMF3232,1,27,MBA
11980,IS521,1,27,NRI
11981,LLBH2213,3,27,AI
11982,IS521,2,27,NRI
11983,LLBH2214,1,27,AU
11984,LLBH2214,2,27,AU
11985,LLMF3233,1,27,EK
11986,LLBH2214,3,27,MRZK
11987,LLMF3234,1,27,AZ
11988,LLBH2215,1,27,KGM
11989,LLBH2215,2,27,SAS
11990,LLBH2215,3,27,SAS
11992,LLBH2216,1,27,SRA
11993,LLMP3124,1,27,ER
11994,IS473,1,27,KAI
11995,IS474,1,27,DSA
11996,LLBH2216,2,27,SRA
11997,LLBH2216,3,27,SRA
11998,IS481,1,27,DFI
11999,LLBH2217,1,27,MHMH
12000,LLMP3121,1,27,KGM
12001,LLBH2217,2,27,MHMH
12002,LLBH2217,3,27,MHMH
12005,LLMP3112,1,27,NSH
12006,LLMP3113,1,27,BMAK
12007,LLMP3114,1,27,MHMH
12008,LLMP3131,1,27,SRF
12010,LLMP3134,1,27,AZ
12011,LLMP3135,1,27,SAM
12012,BUS1231,1,27,SFA
12013,BUS4232,1,27,MUH
12014,ACT5112,1,27,MMR
12015,ACT5113,1,27,SKS
12016,ACT5113,2,27,DSMH
12017,ACT5113,3,27,DSMH
12018,BUS5112,1,27,MAA
12019,BUS5112,2,27,MAA
12020,BUS5112,3,27,RZK
12021,BUS5116,1,27,ITA
12022,BUS5116,2,27,AIR
12023,BUS5116,3,27,MS
12024,BUS5125,1,27,DHU
12025,BUS5125,2,27,DHU
12027,BUS5125,3,27,DMN
12028,BUS5140,1,27,MHS
12029,BUS5140,2,27,MHS
12030,IS482,1,27,DF
12031,IS483,1,27,MNI
12032,IS484,1,27,MRH
12033,IS491,1,27,AWI
12034,IS493,1,27,NI
12035,IS461,1,27,MHAA
12036,IS462,1,27,MKI
12037,IS463,1,27,SMHI
12038,IS511,1,27,DHI
12039,IS511,2,27,DHI
12040,IS512,1,27,DMKA
12041,IS512,2,27,DMKA
12042,IS513,1,27,KS
12043,IS513,2,27,KS
12044,IS514,1,27,DFI
12045,IS514,2,27,DFI
12046,IS522,1,27,DHI
12047,IS531,1,27,DAM
12048,IS532,1,27,DF
12049,IS524,1,27,ARAI
12050,IS534,1,27,DMKA
12051,IS541,1,27,DF
12052,IS542,1,27,DFI
12053,ECO433,1,27,NRI
12054,ACT5112,2,27,MMR
12055,ACT5112,3,27,ASNA
12056,ACT5113,4,27,MUA
12057,ACT5113,5,27,SKS
12058,BUS5116,4,27,AHK
12059,BUS800,1,27,TBD20
12060,BUS800,2,27,TBD20
12061,BUS800,3,27,TBD20
12062,ECO5123,1,27,DFH
12063,ECO5123,2,27,DFH
12064,ECO5123,3,27,KMU
12065,FIN5133,1,27,LJA
12066,FIN5133,2,27,KMT
12067,FIN5133,3,27,SMSA
12068,FIN5133,4,27,SHR
12069,FIN5133,5,27,LJA
12070,FIN6143,1,27,SBG
12071,FIN6143,2,27,KHA
12072,FIN6154,1,27,ASK
12073,FIN6154,2,27,NJS
12074,FIN6161,1,27,KHA
12075,FIN6161,2,27,KSR
12076,FIN6163,1,27,ABD
12077,FIN6163,2,27,ABD
12078,HRM5185,1,27,AZR
12079,HRM5185,2,27,MTH
12080,HRM5185,3,27,FAS
12081,HRM5185,4,27,MMD
12082,HRM6184,1,27,MMD
12083,HRM6187,1,27,MSJ
12084,HRM6190,1,27,TP
12085,HRM6197,1,27,TEF
12086,MGT5115,1,27,AHD
12087,MGT5115,2,27,AHD
12088,MGT5187,1,27,CGK
12089,MGT5187,2,27,CGK
12090,MGT5187,3,27,MAU
12091,MGT5187,4,27,MAU
12092,MGT5187,5,27,KSA
12093,MGT5187,6,27,KSA
12094,MGT5189,1,27,MDM
12095,MGT5189,2,27,DZR
12096,MGT5189,3,27,AZR
12097,MGT5189,4,27,MUH
12098,MGT5189,5,27,DZR
12099,MGT5189,6,27,MUH
12100,MGT5199,1,27,RRC
12101,MGT5199,2,27,RRC
12102,MGT5199,3,27,IKZ
12103,MGT5199,4,27,DMU
12104,MGT114,1,27,MKI
12105,MGT5199,5,27,MUH
12106,MGT5199,6,27,MUH
12107,MIS5121,1,27,KNA
12108,MIS5121,2,27,SMSH
12109,MIS5121,3,27,KNA
12110,MIS5121,4,27,SMSH
12111,MIS5121,5,27,SMSA
12112,MKT5134,1,27,MHM
12113,MKT5134,2,27,ITA
12114,MKT5134,3,27,MHM
12115,MKT5134,4,27,DAN
12116,MKT5134,5,27,DZR
12117,MKT6161,1,27,SAL
12118,MKT6163,1,27,DRA
12119,MKT6164,1,27,ITA
12120,MKT6166,1,27,DAN
12121,HRM5185,5,27,TBD20
12122,HRM5185,6,27,TP
12123,LLBH2221,1,27,ER
12124,LLBH2221,2,27,ER
12125,LLBH2221,3,27,ER
12126,CSE1215,1,27,MHW
12127,ECO1211,1,27,SSM
12128,LLBH2222,1,27,UM
12129,LLBH2222,2,27,UM
12130,LLBH2222,3,27,UM
12131,LLBH4235,1,27,AZ
12132,LLBH4235,2,27,AZ
12133,ENG1218,1,27,TTR
12134,ENG1218,2,27,TTR
12135,ENG1218,3,27,MSAF
12136,ENG2211,1,27,ZAM
12137,ENG2211,2,27,ZAM
12138,ENG2211,3,27,ZAM
12139,INT0104,1,27,TBD20
12143,ECO1221,1,27,SFA
12145,ECO2212,1,27,SSM
12146,PHY1034,1,27,MANR
12147,CSE334,1,27,SA
12148,CSE232,1,27,NKS
12149,CSE224,1,27,FZN
12150,CSE424,1,27,DMQ
12151,CSE131,1,27,MZ
12152,CSE1031,1,27,MZ
12153,CSE323,1,27,SASJ
12155,ETE233,1,27,EH
12156,CSE400,1,27,RIS
12157,ETE400,1,27,RIS
12158,CSE434,1,27,RIS
12159,ETE434,1,27,RIS
12160,CSE1011,1,27,SM
12161,CSE112,1,27,SM
12162,ETE411,1,27,DMQ
12163,STAT133,1,27,FZN
12165,CSE313,1,27,SA
12166,STAT213,1,27,FZN
12167,CSE231,1,27,SM
12168,CHEM1032,1,27,THAF
12169,ENG1011,1,27,MSM
12170,ENG125,1,27,AKA
12171,ENG1021,1,27,AKA
12172,ETE422,1,27,RIS
12173,MATH1034,1,27,DMF
12174,MATH134,1,27,DMF
12175,CSE234,1,27,NKS
12176,CSE412,1,27,RMD
12177,CHEM1031,1,27,AFAS
12178,PHY1021,1,27,DMH
12179,ETE225,1,27,AK
12180,ETE324,1,27,QD
12181,ETE333,1,27,SIS
12182,CSE435,1,27,SA
12183,MATH1024,1,27,ABM
12184,CSE2013,1,27,RAJ
12186,ETE221,1,27,SIS
12187,CSE133,1,27,AR
12188,CSE122,1,27,RAJ
12189,ETE414,1,27,AK
12191,CSE213,1,27,RAJ
12193,CSE132,1,27,AR
12194,CSE312,1,27,SA
12195,CSE311,1,27,RAJ
12196,ETE315,1,27,AK
12197,ETE1032,1,27,MZ
12198,EEE1032,1,27,MZ
12199,ETE212,1,27,MZ
12200,CSE121,1,27,AT
12201,CSE1021,1,27,AT
12202,MATH214,1,27,MBH
12203,MATH2014,1,27,MBH
12204,CSE123,1,27,AR
12205,ETE1021,1,27,MZ
12206,ETE211,1,27,MZ
12208,PHY1031,1,27,DMH
12209,ETE423,1,27,QD
12210,CSE426,1,27,RAJ
12211,ETE415,1,27,SIS
12212,EEE1021,1,27,MZ
12213,ACT1021,1,27,RH
12214,ACT122,1,27,RH
12215,BDS1011,1,27,ASR
12216,EEE2011,1,27,SIS
12217,ETE331,1,27,QD
12218,ETE335,1,27,AK
12219,EEE1022,1,27,MZ
12220,ECO2021,1,27,AASK
12221,CSE223,1,27,AR
12222,ETE222,1,27,AK
12223,ETE1031,1,27,MZ
12224,EEE1031,1,27,MZ
12225,ENG1025,1,27,TBD
12226,PHY222,1,27,MMK
12227,CSE2014,1,27,MZ
12228,ETE413,1,27,DMQ
12229,STAT2012,1,27,FZN
12230,STAT212,1,27,FZN
12231,CSE1012,1,27,SM
12232,ETE2011,1,27,SIS
12233,CSE325,1,27,RAJ
12234,MATH135,1,27,ABM
12235,MATH1035,1,27,ABM
12237,CSE413,1,27,RAJ
12238,,1,27,
12240,ECO2215,1,27,SFA
12242,ECO2222,1,27,SSM
12243,ECO2231,1,27,MNH
12244,ECO3212,1,27,SSM
12245,ECO3214,1,27,PBP
12246,LLBH4231,1,27,AZ
12247,LLBH4231,2,27,AZ
12248,ECO3221,1,27,SSM
12249,ECO3224,1,27,DMHR
12250,ECO3233,1,27,SSM
12251,LLBH2223,1,27,SI
12252,ECO3235,1,27,SFA
12253,ECO4211,1,27,PBP
12254,LLBH2223,2,27,MMH
12255,ECO4213,1,27,PBP
12256,LLBH2223,3,27,SRA
12258,CSE2015,1,27,AR
12259,MATH215,1,27,ABM
12261,MATH124,1,27,ABM
12262,ECO4221,1,27,DMHR
12263,ACT1021,2,27,RKM
12264,ECO4222,1,27,DMHR
12265,ECO4232,1,27,MMRM
12267,ENG1225,1,27,SFA
12268,CSE432,1,27,SA
12270,ENG1235,1,27,SFA
12272,ACT1021,3,27,RKM
12273,CSE2016,1,27,AR
12274,GEN3234,1,27,MS
12275,CHEM1032,2,27,THAF
12278,MAT1222,1,27,DMAT
12279,CSE1011,2,27,SM
12280,MAT1233,1,27,MNH
12281,MAT2211,1,27,SHM
12282,LLBH2224,1,27,BHF
12283,MGT4223,1,27,MAU
12284,STA1223,1,27,SSM
12285,LLBH2224,2,27,BHF
12286,LLBH2224,3,27,TS
12287,CSE1012,2,27,SM
12288,PHY1031,2,27,DMH
12289,STA1234,1,27,CD
12290,CSE1031,2,27,MZ
12291,MATH2014,2,27,MBH
12292,LLBH2231,1,27,MMNI
12293,MATH214,2,27,MBH
12294,LLBH2231,2,27,MMNI
12295,LLBH2232,1,27,AI
12296,CELP2,5,27,JA
12297,LLBH2232,2,27,AI
12298,PHY1021,2,27,DMH
12299,CELP2,6,27,AKH
12300,PHY1021,3,27,DMH
12301,CELP2,7,27,KAH
12302,CELP2,8,27,AIM
12303,CELP2,9,27,FHS
12304,LLBH2233,1,27,KGM
12305,LLBH2233,2,27,KGM
12306,CELP2,10,27,ANM
12307,CELP2,11,27,HR
12308,CELP2,12,27,KUA
12309,CELP2,13,27,AIM
12310,CELP2,14,27,AZK
12311,CELP2,15,27,SAQ
12312,CELP2,16,27,ANM
12313,CELP2,17,27,KAH
12315,LLBH2234,1,27,BK
12316,LLBH2234,2,27,BK
12318,LLBH3211,1,27,ZM
12319,LLBH3211,2,27,IK
12320,LLBH3211,3,27,IK
12321,ETE225,2,27,AK
12322,LLBH3211,4,27,MAHS
12323,LLBH3212,1,27,MRB
12324,LLBH3212,2,27,NSH
12325,LLBH3212,3,27,NSH
12326,LLBH3212,4,27,MRB
12327,LLBH3213,1,27,AU
12328,LLBH3213,2,27,AU
12329,CSE231,2,27,SM
12330,ENG1224,1,27,ASA
12331,CSE232,2,27,NKS
12332,CSE234,2,27,NKS
12333,CSE3013,1,27,SA
12334,ENG2212,1,27,AAZ
12335,CSE3014,1,27,SA
12337,CSE433,1,27,QD
12338,GED1211,1,27,BM
12339,ENG1212,1,27,TTR
12341,EEE1021,2,27,MZ
12342,MATH1024,2,27,ABM
12343,LLBH3213,3,27,AU
12344,MATH1024,3,27,ABM
12345,MATH1024,4,27,ABM
12346,MATH1024,5,27,ABM
12347,LLBH3213,4,27,KMSA
12348,ENG1219,1,27,AKH
12349,LLBH3214,1,27,BK
12350,MATH1034,2,27,DMF
12351,LLBH3214,2,27,BK
12352,ENG1219,2,27,AKH
12354,LLBH3214,3,27,ZA
12355,ENG2213,1,27,MAB
12356,LLBH3214,4,27,ZA
12357,ENG2213,2,27,MAB
12358,ENG3211,1,27,TTR
12359,LLBH3215,1,27,BMAK
12360,ENG3211,2,27,TTR
12361,ENG2223,1,27,ZAM
12362,ENG2223,2,27,ZAM
12363,ENG1233,1,27,SMAH
12364,ENG1233,2,27,SMAH
12365,ENG2221,1,27,ZAM
12366,ENG2221,2,27,ZAM
12367,ENG2232,1,27,HBB
12368,ENG2232,2,27,HBB
12369,LLBH3221,1,27,TS
12370,LLBH3221,2,27,TS
12371,LLBH3221,3,27,TS
12372,LLBH3221,4,27,UM
12373,LLBH3222,1,27,TS
12374,LLBH3223,1,27,ER
12375,LLBH3224,1,27,NSH
12376,LLBH3225,1,27,ER
12377,LLBH3231,1,27,ZA
12378,LLBH3231,2,27,ZA
12379,LLBH3232,1,27,SAS
12380,LLBH3232,2,27,SAS
12381,LLBH3233,1,27,NSH
12382,LLBH3233,2,27,KGM
12383,LLBH3234,1,27,IM
12384,LLBH3234,2,27,MHMH
12385,LLBH4211,1,27,BK
12386,LLBH4211,2,27,BK
12387,LLBH4212,1,27,BHF
12388,LLBH4212,2,27,BHF
12389,LLBH4213,1,27,IM
12390,LLBH4213,2,27,IM
12391,LLBH4214,1,27,SI
12392,LLBH4214,2,27,SI
12393,LLBH4221,1,27,SRF
12394,LLBH4222,1,27,MJR
12395,CSE112,2,27,SM
12396,LLBH4223,1,27,ALA
12397,ENG2222,1,27,DSM
12398,ENG3221,1,27,ASA
12399,GED1224,1,27,AK
12400,ENG1222,1,27,AKH
12401,ENG2233,1,27,ITN
12402,GED1235,1,27,NAJ
12403,ENG1231,1,27,JB
12404,BUS5119,1,27,AAH
12405,GED2224,1,27,MAB
12406,GED2224,2,27,MAB
12407,LLBH4224,1,27,MDAI
12408,ENG3213,1,27,RS
12409,LLBH4225,1,27,SAA
12410,LLBH4232,1,27,RNZ
12411,LLBH4232,2,27,RNZ
12412,ENG3213,2,27,RS
12413,ENG1232,1,27,SNH
12414,LLBH4233,1,27,MRA
12415,LLBH4233,2,27,MMRH
12416,ENG1232,2,27,SNH
12417,LLBH4234,1,27,SAM
12418,LLBH4234,2,27,SAM
12419,GED2231,1,27,ZWH
12420,ACT5113,6,27,MUA
12421,ENG4216,1,27,RAF
12422,ENG4222,1,27,MSAF
12423,ENG4232,1,27,SNH
12424,ACT5113,7,27,ACS
12425,ACT5113,8,27,ACS
12426,ACT5113,9,27,ACS
12427,ENG4232,2,27,SNH
12428,ACT5113,10,27,ASNA
12429,ACT5113,11,27,ASNA
12430,ACT5113,12,27,MIR
12431,ACT5113,13,27,AZS
12432,ENG1223,1,27,JB
12433,MGT5115,3,27,SSH
12434,ENG1223,2,27,JB
12435,ENG3212,1,27,AAZ
12436,ENG3212,2,27,AAZ
12437,GED4211,1,27,NNS
12438,GED4211,2,27,NNS
12439,ENG4231,1,27,DSM
12440,MGT5115,4,27,MMU
12441,MGT5115,5,27,SSH
12442,MGT5115,6,27,AWK
12443,MGT5115,7,27,NZI
12444,MGT5115,8,27,NZI
12445,GED4212,1,27,NNS
12446,MGT5115,9,27,SSH
12447,FIN5133,6,27,FTZ
12448,FIN5133,7,27,MRQ
12449,ENG4224,1,27,AKH
12450,FIN5133,8,27,SWK
12451,FIN5133,9,27,MRQ
12452,ENG3234,1,27,RS
12453,MKT5134,6,27,DZR
12454,ENG3235,1,27,ANM
12455,ENG4213,1,27,DAZ
12456,ENG4221,1,27,ANM
12457,ENG4225,1,27,MAB
12458,ENG4234,1,27,ITN
12459,ENG4233,1,27,KAH
12462,ENG1011,2,27,ANM
12463,ENG1011,3,27,RS
12464,ENG1011,4,27,SAQ
12465,ENG1011,5,27,OFAH
12466,ACT4015,1,27,NMT
12467,ACT4015,2,27,NMT
12468,ACT4015,3,27,NMT
12469,CELP1,5,27,ANM
12470,CELP1,6,27,ASA
12471,CELP1,7,27,ITN
12472,CELP1,8,27,HAR
12473,CHEM1013,1,27,MRY
12474,CHEM1013,2,27,MRY
12475,CHEM1013,3,27,MRY
12476,BDS1011,2,27,ASR
12477,MATH1011,1,27,SAAF
12478,MATH1011,2,27,SAAF
12479,MATH1011,3,27,SAAF
12480,CHEM1014,1,27,TBD22
12481,CHEM1014,2,27,TBD22
12482,CHEM1014,3,27,TBD22
12483,TEX1015,1,27,SBS
12484,TEX1015,2,27,SBS
12485,TEX1015,3,27,SBS
12486,TEX1021,1,27,JAM
12487,TEX1021,2,27,JAM
12488,TEX1021,3,27,JAM
12489,MATH1023,1,27,SAAF
12490,MATH1023,2,27,SAAF
12491,MATH1023,3,27,SAAF
12492,PHY1025,1,27,JAB
12493,PHY1025,2,27,JAB
12494,PHY1025,3,27,JAB
12495,PHY1026,1,27,SDA
12496,PHY1026,2,27,SDA
12497,PHY1026,3,27,SDA
12498,CHEM1028,1,27,TBD22
12499,CHEM1028,2,27,TBD22
12500,ETE433,1,27,RIS
12501,CHEM1028,3,27,TBD22
12502,CHEM1027,1,27,SD
12503,CHEM1027,2,27,SD
12504,CHEM1027,3,27,SD
12505,STAT1031,1,27,FZN
12506,TEX1031,1,27,AKG
12507,ME1035,1,27,ZF
12508,ME1034,1,27,MAHA
12509,PHY1037,1,27,JAB
12510,PHY1038,1,27,SDA
12511,ENG1039,1,27,TTR
12512,TEX2011,1,27,AUL
12513,TEX2011,2,27,AUL
12514,TEX2011,3,27,AUL
12515,TEX2012,1,27,SBS
12516,TEX2012,2,27,SBS
12517,TEX2012,3,27,SBS
12518,TEX2013,1,27,ES
12519,TEX2013,2,27,ES
12520,TEX2013,3,27,ES
12521,TEX2014,1,27,ES
12522,TEX2014,2,27,ES
12523,TEX2014,3,27,ES
12524,TEX2015,1,27,KSI
12525,TEX2015,2,27,KSI
12526,TEX2015,3,27,KSI
12527,TEX2016,1,27,TBD22
12528,TEX2016,2,27,TBD22
12529,TEX2016,3,27,TBD22
12530,ME2018,1,27,WBK
12531,ME2018,2,27,WBK
12532,ME2018,3,27,WBK
12533,CSE2022,1,27,SMMA
12534,CSE2022,2,27,SMMA
12535,CSE2022,3,27,SMMA
12536,EEE2021,1,27,EH
12537,EEE2021,2,27,EH
12538,EEE2021,3,27,EH
12539,MKT5134,7,27,NGS
12540,MKT5134,8,27,AKS
12541,MKT5134,9,27,NGS
12542,MKT5134,10,27,AMH
12543,MKT5134,11,27,RAZ
12544,MKT5134,12,27,MJH
12546,GED211,2,27,ASR
12547,EEE2022,1,27,EH
